Flight_ID,Airline,Origin_Airport,Destination_Airport,Scheduled_Departure,Weather_Delay,Air_Traffic_Delay,Security_Delay,Aircraft_Maintenance_Delay,Total_Delay
2431,Southwest,LAX,BOS,21,13,24,7,18,62
2432,Southwest,ORD,MIA,1,12,52,1,0,65
2433,JetBlue,JFK,PHX,16,1,46,7,13,67
2434,JetBlue,ATL,DEN,11,30,31,3,1,65
2435,Delta,DFW,PHX,3,31,47,11,0,89
2436,United,LAX,MIA,8,54,27,6,4,91
2437,American,LAX,MIA,5,57,14,9,22,102
2438,Delta,JFK,DEN,6,41,2,14,16,73
2439,American,ORD,DEN,13,14,28,4,26,72
2440,American,ORD,SEA,18,30,46,0,15,91
2441,United,JFK,DEN,3,14,2,7,3,26
2442,JetBlue,JFK,MIA,7,13,42,0,22,77
2443,American,ATL,DEN,17,26,42,9,21,98
2444,JetBlue,JFK,SEA,16,42,4,10,5,61
2445,United,LAX,BOS,12,15,1,9,19,44
2446,United,LAX,MIA,4,47,39,14,11,111
2447,American,ATL,PHX,0,46,33,1,2,82
2448,JetBlue,ORD,PHX,10,53,9,5,29,96
2449,Southwest,DFW,SEA,21,58,39,13,15,125
2450,United,LAX,BOS,2,20,14,4,26,64
2451,JetBlue,ATL,MIA,7,31,54,12,14,111
2452,American,DFW,SEA,0,35,29,13,21,98
2453,Southwest,JFK,MIA,1,13,54,4,29,100
2454,American,ORD,MIA,15,21,1,7,1,30
2455,American,JFK,SEA,14,34,26,0,14,74
2456,United,JFK,BOS,3,30,24,10,2,66
2457,United,LAX,PHX,10,27,1,14,23,65
2458,United,DFW,BOS,8,36,57,3,14,110
2459,United,ORD,DEN,3,54,53,11,5,123
2460,Delta,ATL,PHX,10,43,15,12,11,81
2461,Delta,ORD,MIA,16,31,22,8,24,85
2462,Southwest,DFW,SEA,15,50,33,7,9,99
2463,Southwest,ORD,BOS,19,46,59,6,11,122
2464,Southwest,LAX,PHX,8,14,53,3,0,70
2465,Delta,DFW,PHX,20,4,25,3,8,40
2466,United,DFW,SEA,15,57,45,5,10,117
2467,American,ATL,PHX,6,42,38,7,3,90
2468,Southwest,ATL,SEA,6,50,15,14,19,98
2469,American,JFK,BOS,4,14,40,11,3,68
2470,American,LAX,BOS,22,55,52,3,21,131
2471,Southwest,DFW,BOS,16,12,10,11,0,33
2472,Southwest,ATL,PHX,18,35,23,14,3,75
2473,American,ATL,MIA,18,0,34,1,29,64
2474,Delta,JFK,MIA,6,26,53,11,18,108
2475,American,JFK,PHX,13,28,20,2,9,59
2476,United,LAX,DEN,22,15,36,8,21,80
2477,Southwest,ORD,SEA,20,44,38,11,9,102
2478,Southwest,JFK,DEN,2,37,28,11,11,87
2479,United,DFW,SEA,6,54,6,5,15,80
2480,United,JFK,DEN,1,3,15,14,20,52
2481,United,JFK,MIA,17,37,1,3,18,59
2482,United,LAX,BOS,7,8,26,4,8,46
2483,United,LAX,DEN,15,10,53,2,20,85
2484,United,DFW,DEN,22,0,38,0,21,59
2485,American,ATL,SEA,22,18,33,10,8,69
2486,United,DFW,DEN,3,12,30,12,20,74
2487,Delta,LAX,MIA,1,10,32,2,13,57
2488,American,JFK,PHX,15,2,33,5,24,64
2489,Southwest,ORD,SEA,20,30,59,7,26,122
2490,United,ATL,BOS,5,18,26,9,0,53
2491,United,JFK,DEN,0,9,10,14,25,58
2492,JetBlue,JFK,DEN,0,15,5,3,22,45
2493,Southwest,DFW,PHX,5,46,27,12,16,101
2494,American,JFK,MIA,19,55,1,12,7,75
2495,JetBlue,ORD,DEN,14,57,36,5,14,112
2496,Southwest,ORD,DEN,13,10,50,12,11,83
2497,American,ORD,DEN,2,41,7,6,7,61
2498,Delta,DFW,SEA,2,23,48,14,2,87
2499,United,JFK,MIA,9,29,32,7,16,84
2500,American,ORD,DEN,1,35,27,14,8,84
2501,Delta,ATL,PHX,12,51,30,11,4,96
2502,United,ORD,PHX,13,59,13,0,4,76
2503,United,LAX,BOS,21,36,0,4,9,49
2504,American,ATL,BOS,7,8,52,10,24,94
2505,American,DFW,MIA,12,21,18,2,27,68
2506,Southwest,JFK,BOS,5,47,3,2,10,62
2507,Delta,ATL,MIA,0,14,48,6,25,93
2508,United,ORD,PHX,6,46,35,11,13,105
2509,Southwest,ATL,SEA,15,24,4,10,21,59
2510,Delta,DFW,MIA,9,48,38,1,21,108
2511,JetBlue,JFK,BOS,16,21,51,6,3,81
2512,JetBlue,ORD,PHX,22,23,44,11,2,80
2513,American,DFW,BOS,20,47,40,11,16,114
2514,American,ORD,SEA,20,5,32,2,12,51
2515,Southwest,DFW,BOS,11,14,14,2,12,42
2516,Southwest,ATL,PHX,23,10,31,6,3,50
2517,American,DFW,PHX,16,25,23,1,3,52
2518,Southwest,LAX,SEA,5,54,24,1,10,89
2519,Delta,ORD,MIA,16,54,27,2,11,94
2520,JetBlue,DFW,PHX,23,39,41,0,15,95
2521,United,ORD,PHX,19,14,31,11,8,64
2522,Delta,DFW,MIA,2,19,50,12,11,92
2523,United,LAX,PHX,19,19,11,12,5,47
2524,JetBlue,ORD,DEN,23,40,46,4,7,97
2525,American,JFK,MIA,21,28,37,2,3,70
2526,JetBlue,JFK,DEN,1,22,43,1,9,75
2527,American,ORD,SEA,4,45,33,6,4,88
2528,Southwest,ATL,BOS,2,30,1,4,1,36
2529,United,ATL,PHX,1,36,26,14,9,85
2530,Delta,ORD,MIA,9,36,22,6,8,72
2531,Delta,JFK,BOS,1,59,57,2,18,136
2532,United,ORD,DEN,10,19,3,12,11,45
2533,JetBlue,ATL,SEA,15,37,3,4,18,62
2534,Delta,DFW,PHX,2,6,1,10,23,40
2535,United,DFW,DEN,9,26,53,7,23,109
2536,American,ATL,MIA,6,3,14,13,2,32
2537,United,ATL,SEA,1,54,10,4,8,76
2538,JetBlue,JFK,PHX,7,54,23,13,24,114
2539,United,LAX,DEN,0,45,9,2,7,63
2540,American,DFW,MIA,17,42,9,5,13,69
2541,Southwest,ORD,SEA,15,57,2,14,17,90
2542,Delta,LAX,DEN,23,10,40,14,13,77
2543,United,ORD,PHX,12,31,24,3,26,84
2544,Delta,LAX,BOS,0,22,21,12,10,65
2545,Southwest,DFW,DEN,13,43,27,3,16,89
2546,United,ATL,PHX,19,37,12,9,17,75
2547,Delta,ATL,DEN,9,51,2,13,0,66
2548,Southwest,DFW,SEA,16,48,51,11,13,123
2549,American,JFK,SEA,16,56,48,12,8,124
2550,American,ORD,DEN,16,7,51,7,3,68
2551,Delta,DFW,PHX,18,11,39,6,7,63
2552,Delta,LAX,BOS,16,39,45,1,15,100
2553,United,DFW,MIA,21,20,54,4,29,107
2554,United,LAX,BOS,12,33,7,3,14,57
2555,American,JFK,SEA,5,31,41,3,2,77
2556,American,ORD,BOS,12,13,0,13,11,37
2557,American,JFK,SEA,0,45,1,7,14,67
2558,United,DFW,MIA,9,3,54,5,3,65
2559,United,ATL,MIA,20,51,29,8,13,101
2560,JetBlue,DFW,SEA,1,6,11,2,29,48
2561,Southwest,LAX,PHX,3,48,37,8,27,120
2562,JetBlue,DFW,MIA,18,21,32,0,17,70
2563,Delta,DFW,PHX,18,0,17,9,20,46
2564,Delta,ORD,SEA,9,43,17,6,28,94
2565,Delta,LAX,SEA,8,28,59,11,22,120
2566,United,ORD,BOS,3,19,16,5,20,60
2567,United,DFW,DEN,10,58,39,14,5,116
2568,Delta,LAX,SEA,9,45,4,11,13,73
2569,United,ORD,MIA,20,44,15,9,8,76
2570,Delta,ATL,PHX,22,3,58,10,17,88
2571,Delta,JFK,DEN,19,55,18,11,23,107
2572,Delta,LAX,MIA,21,13,14,8,3,38
2573,JetBlue,LAX,PHX,11,48,15,11,16,90
2574,United,ORD,MIA,2,44,16,13,22,95
2575,JetBlue,ATL,DEN,5,20,52,2,27,101
2576,JetBlue,DFW,MIA,21,5,38,5,13,61
2577,American,LAX,BOS,21,13,30,13,29,85
2578,American,JFK,BOS,15,40,6,4,20,70
2579,United,ATL,SEA,19,18,18,3,5,44
2580,Delta,LAX,BOS,22,42,2,6,9,59
2581,Delta,ORD,DEN,2,46,39,2,10,97
2582,JetBlue,ATL,DEN,8,3,45,5,18,71
2583,Southwest,ATL,DEN,19,43,41,3,2,89
2584,Delta,JFK,PHX,2,39,38,6,2,85
2585,American,LAX,BOS,4,30,54,0,29,113
2586,United,DFW,PHX,15,35,2,7,25,69
2587,American,ATL,MIA,23,39,3,1,12,55
2588,American,JFK,BOS,18,56,50,0,23,129
2589,JetBlue,DFW,PHX,4,9,0,4,27,40
2590,American,ORD,SEA,15,23,50,3,4,80
2591,Southwest,LAX,BOS,9,48,12,1,11,72
2592,Southwest,ATL,SEA,5,41,22,1,4,68
2593,American,ORD,PHX,0,43,2,7,2,54
2594,American,ORD,MIA,10,52,29,14,10,105
2595,Delta,LAX,DEN,1,46,27,10,3,86
2596,United,LAX,DEN,1,52,46,1,4,103
2597,American,JFK,SEA,1,39,39,13,25,116
2598,United,JFK,BOS,20,9,9,11,1,30
2599,United,DFW,SEA,22,45,23,13,25,106
2600,Southwest,ORD,SEA,4,2,26,1,20,49
2601,JetBlue,LAX,DEN,6,3,49,10,6,68
2602,Southwest,LAX,MIA,12,57,9,2,8,76
2603,Southwest,ORD,BOS,22,35,18,8,7,68
2604,United,LAX,DEN,19,42,55,6,1,104
2605,JetBlue,ORD,DEN,21,36,26,8,5,75
2606,Delta,LAX,PHX,7,3,32,8,29,72
2607,JetBlue,LAX,SEA,1,16,4,7,23,50
2608,Southwest,JFK,DEN,16,35,52,3,28,118
2609,American,JFK,SEA,1,37,50,10,18,115
2610,Delta,DFW,SEA,18,56,20,10,9,95
2611,Delta,ATL,BOS,5,16,3,3,21,43
2612,JetBlue,LAX,DEN,6,53,27,6,2,88
2613,JetBlue,LAX,MIA,14,39,44,0,27,110
2614,JetBlue,ATL,DEN,1,47,55,2,13,117
2615,Southwest,ORD,PHX,23,34,59,6,19,118
2616,Delta,DFW,MIA,0,36,33,1,13,83
2617,United,DFW,PHX,7,34,38,11,22,105
2618,American,DFW,PHX,3,11,30,6,20,67
2619,American,LAX,PHX,23,49,13,9,4,75
2620,United,LAX,DEN,20,39,25,13,15,92
2621,American,ORD,SEA,6,44,39,5,12,100
2622,Southwest,ORD,PHX,7,54,33,13,13,113
2623,Southwest,DFW,BOS,4,51,29,9,16,105
2624,United,DFW,BOS,12,20,33,6,28,87
2625,JetBlue,JFK,MIA,14,5,5,3,14,27
2626,JetBlue,DFW,DEN,10,14,48,8,24,94
2627,Delta,ORD,DEN,12,32,30,12,10,84
2628,American,DFW,DEN,11,59,59,6,11,135
2629,Southwest,LAX,DEN,17,30,15,3,21,69
2630,JetBlue,ORD,DEN,13,38,21,14,29,102
2631,United,LAX,MIA,2,55,34,7,18,114
2632,United,ATL,BOS,10,58,43,12,13,126
2633,American,LAX,SEA,23,56,31,9,28,124
2634,Delta,JFK,DEN,5,0,12,0,28,40
2635,JetBlue,ORD,PHX,9,26,20,13,29,88
2636,American,ORD,PHX,10,35,36,0,27,98
2637,JetBlue,JFK,MIA,22,12,38,3,13,66
2638,American,LAX,SEA,9,31,2,12,15,60
2639,United,DFW,BOS,20,29,25,7,22,83
2640,American,DFW,SEA,3,20,48,7,20,95
2641,Delta,ATL,PHX,10,21,38,5,2,66
2642,American,JFK,MIA,6,7,37,10,26,80
2643,Southwest,ORD,SEA,14,16,49,9,20,94
2644,United,ATL,PHX,8,46,10,10,16,82
2645,American,ATL,SEA,2,54,1,10,26,91
2646,JetBlue,LAX,SEA,22,9,3,3,1,16
2647,Southwest,JFK,MIA,22,56,22,7,11,96
2648,Delta,ORD,MIA,18,4,4,13,20,41
2649,Delta,LAX,PHX,4,53,42,2,0,97
2650,Delta,DFW,MIA,16,28,40,12,2,82
2651,American,ATL,DEN,18,53,9,11,9,82
2652,Southwest,JFK,MIA,15,55,49,2,3,109
2653,Southwest,ORD,DEN,13,29,25,3,7,64
2654,United,LAX,BOS,5,45,24,12,11,92
2655,Delta,DFW,BOS,4,20,41,3,6,70
2656,American,JFK,DEN,5,13,14,9,21,57
2657,JetBlue,LAX,MIA,7,8,15,12,24,59
2658,Southwest,DFW,MIA,19,4,10,4,8,26
2659,JetBlue,LAX,BOS,14,30,18,2,22,72
2660,JetBlue,JFK,PHX,0,28,0,5,4,37
2661,Delta,LAX,DEN,2,18,38,4,16,76
2662,JetBlue,ORD,MIA,11,43,15,3,8,69
2663,JetBlue,ORD,BOS,17,25,53,1,3,82
2664,JetBlue,DFW,BOS,11,33,53,13,23,122
2665,American,ATL,MIA,3,22,40,0,12,74
2666,Delta,ATL,BOS,14,45,48,2,10,105
2667,JetBlue,ORD,BOS,7,55,40,13,5,113
2668,Delta,ORD,SEA,3,0,58,11,19,88
2669,Southwest,JFK,PHX,4,15,27,3,28,73
2670,JetBlue,ORD,BOS,19,25,52,9,3,89
2671,JetBlue,ORD,SEA,8,49,20,4,4,77
2672,Delta,DFW,MIA,3,29,1,2,7,39
2673,American,LAX,DEN,0,25,21,4,4,54
2674,Southwest,LAX,DEN,14,44,3,9,11,67
2675,JetBlue,DFW,SEA,14,4,42,4,18,68
2676,United,LAX,PHX,15,15,32,2,15,64
2677,JetBlue,ORD,PHX,0,14,28,5,1,48
2678,United,DFW,DEN,16,33,36,12,9,90
2679,American,JFK,BOS,1,48,0,0,3,51
2680,Delta,LAX,PHX,4,14,31,14,27,86
2681,American,ORD,SEA,18,21,49,14,20,104
2682,Southwest,JFK,BOS,13,23,50,0,3,76
2683,American,ATL,BOS,18,14,55,1,6,76
2684,United,JFK,DEN,7,44,46,8,3,101
2685,United,ATL,BOS,14,4,51,8,4,67
2686,JetBlue,ORD,DEN,3,58,5,5,29,97
2687,United,ATL,SEA,17,9,29,3,6,47
2688,JetBlue,JFK,PHX,21,57,8,14,27,106
2689,United,ORD,MIA,1,25,9,12,22,68
2690,Delta,JFK,MIA,0,1,50,1,15,67
2691,United,ATL,BOS,16,53,2,13,6,74
2692,Southwest,LAX,BOS,15,41,52,12,2,107
2693,Southwest,JFK,SEA,22,12,19,5,15,51
2694,Southwest,DFW,SEA,12,50,46,8,1,105
2695,American,DFW,BOS,17,58,34,14,25,131
2696,JetBlue,DFW,BOS,12,26,30,6,16,78
2697,American,ORD,SEA,18,0,7,10,14,31
2698,American,ATL,PHX,6,2,23,4,13,42
2699,Delta,ATL,DEN,2,41,28,0,7,76
2700,JetBlue,JFK,BOS,10,9,30,7,27,73
2701,Southwest,DFW,SEA,16,29,56,2,29,116
2702,Southwest,ORD,SEA,18,58,5,9,21,93
2703,Southwest,DFW,BOS,14,9,34,5,3,51
2704,American,DFW,SEA,9,31,2,1,8,42
2705,American,ORD,PHX,21,19,57,14,15,105
2706,Southwest,JFK,BOS,7,13,48,4,29,94
2707,Delta,DFW,PHX,0,32,26,14,28,100
2708,JetBlue,JFK,MIA,18,11,20,4,22,57
2709,Southwest,LAX,PHX,21,49,36,14,0,99
2710,Delta,ORD,MIA,8,53,5,13,5,76
2711,JetBlue,ORD,PHX,9,23,5,9,16,53
2712,United,JFK,SEA,5,52,4,9,0,65
2713,JetBlue,DFW,SEA,15,24,39,12,0,75
2714,United,DFW,DEN,10,36,18,4,10,68
2715,American,LAX,BOS,21,52,12,11,26,101
2716,Southwest,LAX,SEA,4,36,9,14,28,87
2717,Southwest,ATL,DEN,14,46,43,9,2,100
2718,JetBlue,ATL,SEA,0,6,38,13,4,61
2719,American,ORD,MIA,12,4,13,12,10,39
2720,Southwest,LAX,PHX,2,38,15,10,25,88
2721,American,JFK,DEN,7,57,32,7,17,113
2722,JetBlue,DFW,MIA,20,26,53,0,28,107
2723,United,ORD,SEA,4,7,53,8,24,92
2724,JetBlue,LAX,BOS,15,50,56,6,10,122
2725,JetBlue,JFK,MIA,21,26,50,0,14,90
2726,JetBlue,ORD,DEN,22,3,59,7,28,97
2727,Southwest,LAX,MIA,22,41,16,2,15,74
2728,Southwest,LAX,MIA,2,10,51,6,6,73
2729,American,ATL,PHX,5,53,22,0,6,81
2730,JetBlue,JFK,SEA,9,10,15,0,11,36
2731,American,LAX,MIA,12,39,32,6,6,83
2732,American,DFW,DEN,1,57,25,14,23,119
2733,United,DFW,DEN,14,52,41,14,23,130
2734,United,JFK,DEN,16,37,50,7,12,106
2735,American,DFW,MIA,14,10,34,7,27,78
2736,Southwest,ATL,BOS,9,13,38,10,14,75
2737,Southwest,JFK,BOS,3,11,35,6,24,76
2738,JetBlue,LAX,PHX,21,16,20,8,9,53
2739,United,LAX,SEA,8,23,34,5,16,78
2740,American,DFW,SEA,1,20,27,2,20,69
2741,Delta,ATL,BOS,3,10,37,5,6,58
2742,Delta,DFW,MIA,4,8,29,0,23,60
2743,United,DFW,DEN,2,37,36,4,8,85
2744,American,ATL,PHX,5,12,41,3,25,81
2745,Southwest,DFW,BOS,6,41,36,4,11,92
2746,American,LAX,SEA,6,31,33,7,26,97
2747,JetBlue,ATL,SEA,16,16,9,11,28,64
2748,JetBlue,ORD,PHX,14,12,36,5,25,78
2749,American,ORD,MIA,15,24,0,1,10,35
2750,Southwest,JFK,SEA,14,39,46,0,18,103
2751,United,ORD,DEN,23,49,3,10,6,68
2752,American,ATL,DEN,15,0,28,12,15,55
2753,Delta,ORD,BOS,23,22,15,12,11,60
2754,Southwest,ORD,BOS,15,59,43,7,21,130
2755,American,ATL,DEN,13,36,18,6,17,77
2756,JetBlue,LAX,DEN,23,25,5,1,10,41
2757,American,ATL,MIA,19,55,57,4,11,127
2758,Delta,ORD,MIA,4,38,5,0,12,55
2759,Delta,ORD,BOS,2,15,31,11,12,69
2760,Delta,LAX,BOS,4,19,49,2,6,76
2761,Southwest,DFW,BOS,12,36,59,12,0,107
2762,Delta,JFK,SEA,18,37,35,9,14,95
2763,JetBlue,ATL,MIA,5,38,46,10,12,106
2764,United,ATL,MIA,16,16,28,4,28,76
2765,JetBlue,JFK,DEN,18,3,56,1,24,84
2766,United,DFW,PHX,20,58,42,8,22,130
2767,United,ORD,MIA,10,54,2,10,25,91
2768,American,LAX,MIA,1,34,7,1,17,59
2769,American,JFK,BOS,16,23,26,6,16,71
2770,American,LAX,SEA,19,44,58,10,28,140
2771,American,LAX,SEA,7,9,2,3,20,34
2772,American,ATL,SEA,10,12,32,6,11,61
2773,Southwest,DFW,SEA,18,31,46,9,11,97
2774,Southwest,JFK,SEA,7,0,5,3,0,8
2775,JetBlue,ORD,DEN,15,18,12,7,8,45
2776,Delta,DFW,BOS,9,4,34,3,15,56
2777,United,LAX,SEA,19,45,56,1,12,114
2778,American,DFW,BOS,5,53,32,12,18,115
2779,Delta,ATL,MIA,19,50,54,5,24,133
2780,Southwest,ATL,DEN,14,27,23,8,19,77
2781,American,ATL,MIA,18,33,36,13,2,84
2782,United,LAX,DEN,11,14,37,6,21,78
2783,Delta,ATL,PHX,5,37,27,5,26,95
2784,American,ATL,DEN,0,30,19,3,16,68
2785,United,ORD,DEN,20,47,38,9,6,100
2786,JetBlue,LAX,PHX,14,12,56,11,25,104
2787,Delta,ORD,SEA,12,36,41,11,10,98
2788,United,JFK,BOS,20,41,0,3,13,57
2789,United,JFK,PHX,4,32,13,2,19,66
2790,Southwest,ORD,SEA,12,27,15,5,26,73
2791,JetBlue,ORD,PHX,3,30,31,14,20,95
2792,Delta,ATL,MIA,16,50,24,13,28,115
2793,Delta,ATL,SEA,19,16,56,11,27,110
2794,Delta,ORD,BOS,20,48,41,7,18,114
2795,JetBlue,DFW,DEN,6,40,47,6,1,94
2796,United,ORD,DEN,1,22,4,5,4,35
2797,United,LAX,BOS,21,14,53,8,28,103
2798,Southwest,ORD,DEN,18,18,19,6,21,64
2799,Southwest,ORD,PHX,5,54,47,13,28,142
2800,JetBlue,LAX,MIA,13,51,22,2,10,85
2801,Delta,ORD,BOS,0,0,50,14,11,75
2802,Southwest,LAX,MIA,13,4,11,12,24,51
2803,Delta,ATL,MIA,0,11,7,13,22,53
2804,United,DFW,DEN,4,28,5,11,10,54
2805,JetBlue,DFW,SEA,14,38,24,7,11,80
2806,United,JFK,MIA,1,13,15,4,13,45
2807,Delta,LAX,PHX,5,48,48,2,10,108
2808,Delta,LAX,SEA,1,37,4,3,12,56
2809,Southwest,DFW,BOS,10,17,46,3,14,80
2810,American,ORD,PHX,2,54,54,11,10,129
2811,United,LAX,DEN,21,49,31,7,26,113
2812,United,ATL,MIA,13,43,52,6,10,111
2813,Delta,ORD,PHX,5,26,56,12,19,113
2814,American,DFW,PHX,0,50,2,14,10,76
2815,Delta,ATL,BOS,21,47,17,12,21,97
2816,American,JFK,PHX,17,2,55,7,26,90
2817,JetBlue,LAX,DEN,21,41,5,7,28,81
2818,American,DFW,BOS,19,43,35,7,16,101
2819,Delta,ATL,DEN,3,35,8,5,15,63
2820,Delta,DFW,BOS,12,43,37,7,28,115
2821,Southwest,LAX,SEA,17,42,33,13,0,88
2822,Southwest,DFW,SEA,9,48,54,12,15,129
2823,Delta,ATL,BOS,8,6,1,9,21,37
2824,United,ATL,SEA,14,18,37,9,18,82
2825,Southwest,ORD,PHX,23,34,36,9,23,102
2826,American,JFK,BOS,15,11,52,4,17,84
2827,American,ATL,DEN,21,16,42,1,5,64
2828,JetBlue,ORD,MIA,5,26,55,5,9,95
2829,American,JFK,SEA,22,13,40,9,0,62
2830,Delta,DFW,DEN,5,9,49,6,3,67
2831,Delta,JFK,DEN,10,56,3,6,23,88
2832,American,JFK,MIA,13,12,20,7,0,39
2833,JetBlue,DFW,SEA,11,43,39,5,16,103
2834,American,DFW,DEN,8,32,11,7,12,62
2835,Southwest,LAX,SEA,19,49,36,3,5,93
2836,Southwest,JFK,DEN,4,36,41,12,12,101
2837,Delta,LAX,MIA,21,22,44,10,19,95
2838,American,ORD,DEN,17,16,39,8,1,64
2839,JetBlue,ATL,PHX,13,36,19,7,28,90
2840,Southwest,ORD,DEN,22,54,43,11,5,113
2841,JetBlue,JFK,BOS,16,57,15,9,16,97
2842,Southwest,JFK,MIA,11,52,45,1,20,118
2843,American,DFW,SEA,1,14,34,3,26,77
2844,United,LAX,DEN,16,19,42,10,3,74
2845,JetBlue,LAX,MIA,0,4,24,10,29,67
2846,American,DFW,BOS,22,59,48,0,0,107
2847,JetBlue,ATL,PHX,23,42,4,13,10,69
2848,JetBlue,JFK,SEA,5,41,8,2,22,73
2849,American,ORD,MIA,0,7,27,9,28,71
2850,JetBlue,ORD,MIA,20,55,24,14,11,104
2851,JetBlue,ORD,PHX,12,39,4,6,27,76
2852,JetBlue,DFW,MIA,4,52,0,6,26,84
2853,United,ORD,PHX,6,31,45,8,10,94
2854,Delta,DFW,MIA,2,41,53,14,20,128
2855,JetBlue,ATL,MIA,15,55,43,3,24,125
2856,Southwest,DFW,MIA,18,22,57,13,28,120
2857,American,ATL,PHX,6,17,7,11,11,46
2858,American,ORD,DEN,21,43,49,9,11,112
2859,JetBlue,JFK,PHX,5,52,12,8,14,86
2860,United,DFW,SEA,19,21,10,12,26,69
2861,Delta,JFK,DEN,18,42,8,2,16,68
2862,Delta,JFK,DEN,22,13,1,6,12,32
2863,JetBlue,ORD,DEN,19,10,57,14,21,102
2864,Southwest,DFW,BOS,13,12,17,0,27,56
2865,United,DFW,PHX,17,49,21,4,29,103
2866,JetBlue,ATL,PHX,4,19,45,2,0,66
2867,American,DFW,MIA,16,3,34,8,16,61
2868,Southwest,JFK,MIA,12,47,50,7,28,132
2869,JetBlue,DFW,DEN,1,22,8,1,0,31
2870,Delta,LAX,MIA,13,35,41,1,3,80
2871,JetBlue,LAX,BOS,8,20,23,14,23,80
2872,JetBlue,LAX,SEA,11,1,34,8,16,59
2873,United,JFK,PHX,13,35,1,14,17,67
2874,United,LAX,MIA,18,22,56,6,6,90
2875,United,ORD,MIA,21,44,8,4,18,74
2876,United,LAX,SEA,12,18,9,13,6,46
2877,Delta,ORD,PHX,6,8,12,12,27,59
2878,JetBlue,DFW,BOS,10,30,3,0,8,41
2879,JetBlue,ATL,SEA,7,33,57,14,19,123
2880,American,DFW,DEN,16,10,51,2,22,85
2881,United,JFK,PHX,21,45,46,12,19,122
2882,United,ATL,BOS,21,32,9,2,12,55
2883,Southwest,LAX,DEN,19,33,59,0,9,101
2884,American,ORD,MIA,7,58,57,10,7,132
2885,Delta,JFK,PHX,0,54,17,12,10,93
2886,United,ATL,MIA,2,49,40,8,9,106
2887,Southwest,JFK,PHX,5,1,9,3,2,15
2888,Southwest,ATL,SEA,23,36,53,8,1,98
2889,Southwest,JFK,BOS,21,24,50,13,1,88
2890,Southwest,LAX,MIA,12,59,0,6,1,66
2891,American,ORD,PHX,15,27,6,7,5,45
2892,American,ORD,SEA,3,53,26,13,5,97
2893,Delta,LAX,SEA,16,34,26,7,27,94
2894,JetBlue,DFW,SEA,0,1,25,14,22,62
2895,United,ORD,DEN,2,59,12,5,5,81
2896,Southwest,LAX,PHX,14,9,10,8,8,35
2897,United,ATL,BOS,3,0,23,7,22,52
2898,Delta,ORD,MIA,14,15,12,7,26,60
2899,Delta,ATL,MIA,6,16,25,1,20,62
2900,Southwest,ATL,SEA,14,59,53,11,14,137
2901,United,JFK,PHX,1,20,15,8,19,62
2902,JetBlue,DFW,BOS,17,20,53,13,1,87
2903,American,DFW,MIA,21,3,49,9,12,73
2904,Delta,LAX,SEA,5,12,3,11,11,37
2905,Southwest,DFW,DEN,2,17,59,10,24,110
2906,JetBlue,ATL,SEA,17,56,26,4,29,115
2907,JetBlue,JFK,BOS,2,6,28,14,19,67
2908,United,DFW,PHX,4,38,21,5,26,90
2909,United,JFK,PHX,13,46,30,8,29,113
2910,Delta,JFK,SEA,8,57,4,5,2,68
2911,JetBlue,ORD,SEA,4,0,59,8,21,88
2912,American,ORD,BOS,8,42,28,3,6,79
2913,American,LAX,DEN,15,39,15,7,23,84
2914,American,ATL,BOS,22,39,29,1,18,87
2915,American,ORD,SEA,8,57,32,0,12,101
2916,JetBlue,JFK,MIA,20,53,22,2,1,78
2917,United,JFK,PHX,17,12,35,7,7,61
2918,Delta,ORD,SEA,8,4,1,11,5,21
2919,American,LAX,MIA,2,12,28,1,21,62
2920,Southwest,ATL,MIA,20,21,34,8,24,87
2921,Delta,LAX,DEN,11,28,19,3,14,64
2922,Delta,JFK,PHX,22,38,10,12,1,61
2923,United,LAX,MIA,21,38,38,14,8,98
2924,United,ORD,SEA,17,26,1,10,12,49
2925,United,LAX,DEN,12,35,42,0,15,92
2926,Southwest,DFW,DEN,15,34,34,6,10,84
2927,Delta,JFK,SEA,7,10,18,5,6,39
2928,Delta,ORD,MIA,4,39,30,13,23,105
2929,JetBlue,ORD,PHX,20,13,5,8,9,35
2930,Southwest,LAX,SEA,11,1,38,12,21,72
2931,American,LAX,MIA,6,21,54,12,12,99
2932,Delta,JFK,SEA,12,13,42,13,18,86
2933,Southwest,ATL,DEN,14,2,28,14,21,65
2934,Delta,JFK,SEA,19,19,5,13,14,51
2935,Delta,ATL,DEN,23,5,18,1,8,32
2936,JetBlue,DFW,DEN,21,26,8,14,7,55
2937,United,ATL,DEN,20,31,16,0,15,62
2938,JetBlue,ATL,PHX,18,41,54,4,2,101
2939,JetBlue,LAX,BOS,8,4,36,9,12,61
2940,United,DFW,SEA,17,12,22,3,3,40
2941,Delta,ORD,MIA,20,7,56,6,12,81
2942,Delta,LAX,DEN,14,8,2,6,25,41
2943,Delta,DFW,SEA,10,55,26,8,4,93
2944,Delta,ORD,BOS,7,23,35,11,0,69
2945,United,JFK,SEA,8,38,23,2,7,70
2946,American,ORD,DEN,10,16,6,6,9,37
2947,United,LAX,BOS,11,3,51,13,7,74
2948,Delta,ORD,MIA,4,8,26,3,22,59
2949,United,JFK,BOS,0,19,18,14,1,52
2950,United,JFK,DEN,3,5,45,7,26,83
2951,United,ORD,PHX,10,44,15,10,17,86
